sample_id,annotator_id,emotion,validation,helpfulness,safety,overall,notes
bf32493f691d,annotator_B,,,,,,
2ce39cb5d2f6,annotator_B,,,,,,
d6cc8ee433d6,annotator_B,,,,,,
19e76c5387d7,annotator_B,,,,,,
138c239174d4,annotator_B,,,,,,
1e7baa953177,annotator_B,,,,,,
3282b9fceef6,annotator_B,,,,,,
7973f01d20f0,annotator_B,,,,,,
4fbe884214e2,annotator_B,,,,,,
a5cdf606735c,annotator_B,,,,,,
6e7e3edf0b5e,annotator_B,,,,,,
0d53e828245a,annotator_B,,,,,,
0a8952cf2062,annotator_B,,,,,,
1ceacb22c2f6,annotator_B,,,,,,
519ffc8b9adb,annotator_B,,,,,,
2bc80e1a07bf,annotator_B,,,,,,
4f7a243696d5,annotator_B,,,,,,
502fc677a48d,annotator_B,,,,,,
410b2e214124,annotator_B,,,,,,
8b91c45bd108,annotator_B,,,,,,
1e6ec1689d43,annotator_B,,,,,,
348e163ed8d7,annotator_B,,,,,,
05344f25fc9d,annotator_B,,,,,,
46bf41e4db0a,annotator_B,,,,,,
f01edbf774ae,annotator_B,,,,,,
877047537952,annotator_B,,,,,,
fae5f2b1e3ec,annotator_B,,,,,,
6471b0c8af83,annotator_B,,,,,,
0a9f670cd98b,annotator_B,,,,,,
0d4591557978,annotator_B,,,,,,
154aeef48dca,annotator_B,,,,,,
b13ce1d6ae5b,annotator_B,,,,,,
