sample_id,annotator_id,emotion,validation,helpfulness,safety,overall,notes
a176b78e9e79,annotator_A,,,,,,
9dd14ae1b691,annotator_A,,,,,,
30191ba159dd,annotator_A,,,,,,
9d89246ac8a4,annotator_A,,,,,,
0ab1651228c1,annotator_A,,,,,,
376c89da4bac,annotator_A,,,,,,
e56b234500ba,annotator_A,,,,,,
fb2dc4782cb8,annotator_A,,,,,,
4160d0669241,annotator_A,,,,,,
6bde7ca3957b,annotator_A,,,,,,
9c83ee98aed4,annotator_A,,,,,,
930b2999f187,annotator_A,,,,,,
b5d01540be00,annotator_A,,,,,,
681074698c16,annotator_A,,,,,,
f43b5129fdcb,annotator_A,,,,,,
47d48df32fef,annotator_A,,,,,,
e6dfb010a079,annotator_A,,,,,,
8ae6eb9af9ce,annotator_A,,,,,,
0b1b45aeacfd,annotator_A,,,,,,
775ad75b28c1,annotator_A,,,,,,
5ebf3f55b541,annotator_A,,,,,,
6704ed99f64e,annotator_A,,,,,,
4cc7c5e2ae8d,annotator_A,,,,,,
678e6f282dfe,annotator_A,,,,,,
df5f5225444d,annotator_A,,,,,,
ffaae4421c83,annotator_A,,,,,,
a1450a76f4b0,annotator_A,,,,,,
d73b4fba1f11,annotator_A,,,,,,
13b66dc520c2,annotator_A,,,,,,
6b7f060aa711,annotator_A,,,,,,
a2ed1ae7a7d5,annotator_A,,,,,,
44eea2cc7336,annotator_A,,,,,,
6c4f15ad42af,annotator_A,,,,,,
9aac9e3fa6f0,annotator_A,,,,,,
70fcf4295b6d,annotator_A,,,,,,
a1e98d79480c,annotator_A,,,,,,
f5927e1b8481,annotator_A,,,,,,
101fe32be1bd,annotator_A,,,,,,
bee28fdfe09f,annotator_A,,,,,,
135b174ee433,annotator_A,,,,,,
749180e8be06,annotator_A,,,,,,
5d8fea5cc0d4,annotator_A,,,,,,
f072d4921906,annotator_A,,,,,,
06c0bbd4466f,annotator_A,,,,,,
7f0f3207693d,annotator_A,,,,,,
d53109b05db9,annotator_A,,,,,,
4d44ae527536,annotator_A,,,,,,
26fe9da1e96b,annotator_A,,,,,,
35a0e50b8b89,annotator_A,,,,,,
5cb7de001072,annotator_A,,,,,,
c82aa4dab75d,annotator_A,,,,,,
03a68db41740,annotator_A,,,,,,
26ded9f025c4,annotator_A,,,,,,
1b334eb89466,annotator_A,,,,,,
0c7a11cb9a39,annotator_A,,,,,,
7fe1e267a66c,annotator_A,,,,,,
5aa482815698,annotator_A,,,,,,
f3f19da284e5,annotator_A,,,,,,
cf584d8b8cdb,annotator_A,,,,,,
8280bbb66519,annotator_A,,,,,,
c01862e11d10,annotator_A,,,,,,
9b103c50f5b8,annotator_A,,,,,,
f7105c02f597,annotator_A,,,,,,
cd2c5ffd0730,annotator_A,,,,,,
668bc0dd3d1b,annotator_A,,,,,,
906fb8d0b397,annotator_A,,,,,,
1987f5c2d520,annotator_A,,,,,,
3c333005dbdf,annotator_A,,,,,,
d1920e79c4b0,annotator_A,,,,,,
ee0c10afed3e,annotator_A,,,,,,
d62718416d94,annotator_A,,,,,,
1305ae7d59b1,annotator_A,,,,,,
d0adf6981cb2,annotator_A,,,,,,
0788af2a31e8,annotator_A,,,,,,
81e7a934254d,annotator_A,,,,,,
b68c62710369,annotator_A,,,,,,
1f11ad890341,annotator_A,,,,,,
661c45032d28,annotator_A,,,,,,
bf32493f691d,annotator_A,,,,,,
2ce39cb5d2f6,annotator_A,,,,,,
d6cc8ee433d6,annotator_A,,,,,,
19e76c5387d7,annotator_A,,,,,,
138c239174d4,annotator_A,,,,,,
1e7baa953177,annotator_A,,,,,,
3282b9fceef6,annotator_A,,,,,,
7973f01d20f0,annotator_A,,,,,,
4fbe884214e2,annotator_A,,,,,,
a5cdf606735c,annotator_A,,,,,,
6e7e3edf0b5e,annotator_A,,,,,,
0d53e828245a,annotator_A,,,,,,
0a8952cf2062,annotator_A,,,,,,
1ceacb22c2f6,annotator_A,,,,,,
519ffc8b9adb,annotator_A,,,,,,
2bc80e1a07bf,annotator_A,,,,,,
4f7a243696d5,annotator_A,,,,,,
502fc677a48d,annotator_A,,,,,,
410b2e214124,annotator_A,,,,,,
8b91c45bd108,annotator_A,,,,,,
1e6ec1689d43,annotator_A,,,,,,
348e163ed8d7,annotator_A,,,,,,
05344f25fc9d,annotator_A,,,,,,
46bf41e4db0a,annotator_A,,,,,,
f01edbf774ae,annotator_A,,,,,,
877047537952,annotator_A,,,,,,
fae5f2b1e3ec,annotator_A,,,,,,
6471b0c8af83,annotator_A,,,,,,
0a9f670cd98b,annotator_A,,,,,,
0d4591557978,annotator_A,,,,,,
154aeef48dca,annotator_A,,,,,,
b13ce1d6ae5b,annotator_A,,,,,,
